datetime,ptf_kesinlesmis,ptf_interim,smf,load_forecast_plan,real_time_consumption,wind_generation,solar_generation,hydro_dam_generation,usd_try,grf_tl
2024-01-08 17:00:00,2176.0,301.75,2489.0,37263.0,43224.58,8257.99,479.71,9408.57,29.894,11531.86
2024-01-08 18:00:00,2239.99,301.75,2559.99,38075.0,42954.53,7605.67,288.95,9612.31,29.894,11531.86
2024-01-08 19:00:00,2239.99,301.75,2626.26,39961.0,43343.0,7069.84,189.11,10125.22,29.894,11531.86
2024-01-08 20:00:00,2649.0,301.75,2694.04,41946.0,44377.89,6714.13,23.26,11020.71,29.894,11531.86
2024-01-08 21:00:00,2649.01,301.75,2694.03,42244.0,43489.46,6513.01,0.02,10820.31,29.894,11531.86
2024-01-08 22:00:00,2625.0,301.75,2694.0,41153.0,42601.33,6281.33,0.02,10619.73,29.894,11531.86
2024-01-08 23:00:00,2490.0,301.75,2490.0,40182.0,41524.35,5664.6,0.02,10071.93,29.894,11531.86
2024-01-09 00:00:00,2425.0,301.75,2425.0,39151.0,40448.7,5152.57,0.02,9531.61,29.939,11403.91
2024-01-09 01:00:00,2240.0,301.75,2425.0,37812.0,39133.74,4834.17,0.02,10062.22,29.939,11403.91
2024-01-09 02:00:00,2097.08,301.75,2425.0,36227.0,37252.32,4559.7,0.02,9599.01,29.939,11403.91
2024-01-09 03:00:00,2459.99,301.75,2459.99,32196.0,34947.77,4546.96,0.01,8858.68,29.939,11403.91
2024-01-09 04:00:00,2108.0,301.75,2108.0,30320.0,33218.06,4509.16,17.01,7362.67,29.939,11403.91
2024-01-09 05:00:00,1400.0,301.75,1400.0,29248.0,31998.88,4818.09,0.01,6349.64,29.939,11403.91
2024-01-09 06:00:00,1349.99,301.75,1349.99,28619.0,31315.43,5309.93,0.01,5615.19,29.939,11403.91
2024-01-09 07:00:00,1349.98,301.75,700.0,28416.0,30881.85,5165.12,0.01,5983.74,29.939,11403.91
2024-01-09 08:00:00,1349.98,301.75,1543.3,28742.0,31198.34,5338.73,0.01,5935.95,29.939,11403.91
2024-01-09 09:00:00,1349.99,301.75,1600.0,29950.0,32500.84,5573.49,0.19,6063.13,29.939,11403.91
2024-01-09 10:00:00,1900.01,301.75,2200.0,32847.0,35663.42,5648.68,5.51,6752.08,29.939,11403.91
2024-01-09 11:00:00,2499.99,301.75,2499.99,38053.0,40875.74,5558.75,54.18,9305.08,29.939,11403.91
2024-01-09 12:00:00,2689.0,301.75,2689.0,40244.0,44030.18,5668.01,409.93,9913.06,29.939,11403.91
2024-01-09 13:00:00,2647.99,301.75,2647.99,40490.0,45196.81,6025.53,818.94,9509.42,29.939,11403.91
2024-01-09 14:00:00,2689.0,301.75,2689.0,40440.0,45965.59,6356.84,892.65,9579.66,29.939,11403.91
2024-01-09 15:00:00,2217.99,301.75,2217.99,39111.0,44333.28,6472.6,646.94,8350.77,29.939,11403.91
2024-01-09 16:00:00,2249.99,301.75,2350.0,39246.0,44847.83,6511.03,496.53,8733.0,29.939,11403.91
2024-01-09 17:00:00,2499.01,301.75,2690.0,40021.0,45521.86,6166.35,299.78,9208.13,29.939,11403.91
2024-01-09 18:00:00,2404.73,301.75,2651.73,40390.0,45218.82,6395.28,216.2,9530.55,29.939,11403.91
2024-01-09 19:00:00,2599.0,301.75,2599.0,41246.0,45590.27,6713.81,77.6,10424.26,29.939,11403.91
2024-01-09 20:00:00,2550.0,301.75,2550.0,42200.0,46130.14,7102.8,4.86,11350.35,29.939,11403.91
2024-01-09 21:00:00,2487.23,301.75,2487.23,42160.0,45452.99,7229.07,0.01,11192.88,29.939,11403.91
2024-01-09 22:00:00,1894.99,301.75,2350.0,41251.0,43996.95,7091.78,0.01,11317.64,29.939,11403.91
2024-01-09 23:00:00,2014.99,301.75,2387.0,40359.0,42869.03,7168.31,0.01,11688.7,29.939,11403.91
2024-01-10 00:00:00,2015.0,301.75,2387.0,39401.0,41886.63,7213.18,0.01,11731.66,29.974,11338.77
2024-01-10 01:00:00,1575.88,301.75,2387.0,38291.0,40379.94,7051.3,0.01,11729.58,29.974,11338.77
2024-01-10 02:00:00,1249.99,301.75,2350.0,36839.0,38396.46,6764.5,0.01,10712.17,29.974,11338.77
2024-01-10 03:00:00,1349.98,301.75,2400.0,34173.0,36117.15,6512.71,0.01,9010.38,29.974,11338.77
2024-01-10 04:00:00,1575.89,301.75,2447.0,32476.0,34172.45,6227.76,0.01,7268.59,29.974,11338.77
2024-01-10 05:00:00,1350.0,301.75,2447.0,31403.0,32808.0,6151.01,0.01,6493.36,29.974,11338.77
2024-01-10 06:00:00,1349.98,301.75,2390.0,30796.0,32119.19,6134.08,0.01,6105.89,29.974,11338.77
2024-01-10 07:00:00,1189.82,301.75,1514.73,30676.0,31638.89,6216.68,0.01,5816.38,29.974,11338.77
2024-01-10 08:00:00,1349.98,301.75,1514.73,30905.0,31982.63,6334.94,0.01,6023.07,29.974,11338.77
2024-01-10 09:00:00,1400.01,301.75,2400.0,32068.0,33302.73,6284.69,0.31,6551.95,29.974,11338.77
2024-01-10 10:00:00,2299.09,301.75,2689.0,34553.0,36668.25,6481.98,6.76,7585.55,29.974,11338.77
2024-01-10 11:00:00,2240.0,301.75,2650.0,39165.0,42179.02,6509.86,122.15,8848.4,29.974,11338.77
2024-01-10 12:00:00,2500.0,301.75,2500.0,41888.0,45312.96,6587.58,699.27,8874.43,29.974,11338.77
2024-01-10 13:00:00,2500.01,301.75,2500.01,42256.0,46402.57,6711.93,840.62,8833.5,29.974,11338.77
2024-01-10 14:00:00,2499.0,301.75,2499.0,42222.0,47235.58,6796.29,930.69,9043.31,29.974,11338.77
2024-01-10 15:00:00,2147.23,301.75,2200.0,40642.0,45688.47,6865.55,744.58,8182.02,29.974,11338.77
2024-01-10 16:00:00,2199.0,301.75,2346.0,41341.0,46344.88,6911.54,478.15,8693.48,29.974,11338.77
2024-01-10 17:00:00,2350.0,301.75,2350.0,42051.0,46906.99,6986.08,379.03,9208.21,29.974,11338.77
2024-01-10 18:00:00,2427.22,301.75,2427.22,42174.0,46766.19,6907.78,233.88,9629.76,29.974,11338.77
2024-01-10 19:00:00,2467.23,301.75,2467.23,42813.0,46938.63,6980.74,94.22,10162.44,29.974,11338.77
2024-01-10 20:00:00,2549.98,301.75,2549.98,43637.0,46827.35,6954.36,14.35,10512.83,29.974,11338.77
2024-01-10 21:00:00,2379.99,301.75,2379.99,43067.0,45761.95,7053.54,0.06,10383.67,29.974,11338.77
2024-01-10 22:00:00,2299.01,301.75,2299.0,41991.0,44354.21,6997.02,0.01,10366.61,29.974,11338.77
2024-01-10 23:00:00,2200.01,301.75,2325.01,40932.0,43395.3,7033.72,0.01,10445.52,29.974,11338.77
2024-01-11 00:00:00,2399.0,301.75,2500.0,39828.0,41981.66,6833.44,0.01,10341.64,29.997,11243.27
2024-01-11 01:00:00,2271.99,301.75,2271.99,38570.0,40199.19,6668.54,0.01,10820.57,29.997,11243.27
2024-01-11 02:00:00,2015.0,301.75,2297.0,36934.0,39026.41,6543.94,0.01,9772.38,29.997,11243.27
2024-01-11 03:00:00,1274.99,301.75,1471.74,34371.0,36665.34,6534.26,0.01,8493.48,29.997,11243.27
2024-01-11 04:00:00,1248.99,301.75,1598.99,32990.0,34652.62,6296.07,0.01,7254.55,29.997,11243.27
2024-01-11 05:00:00,1349.98,301.75,2046.98,31964.0,33373.78,5852.97,0.01,6317.09,29.997,11243.27
2024-01-11 06:00:00,1248.99,301.75,1945.99,31424.0,32493.55,5384.71,0.01,5878.65,29.997,11243.27
2024-01-11 07:00:00,1249.0,301.75,1946.0,31305.0,32406.8,5081.35,0.01,5846.81,29.997,11243.27
2024-01-11 08:00:00,1349.99,301.75,2300.0,31629.0,32908.49,4683.89,0.01,6040.83,29.997,11243.27
2024-01-11 09:00:00,2000.0,301.75,2489.0,32669.0,33981.76,4378.78,0.12,6279.58,29.997,11243.27
2024-01-11 10:00:00,1845.69,301.75,2680.0,35630.0,37088.37,4129.09,4.56,7969.04,29.997,11243.27
2024-01-11 11:00:00,2153.64,301.75,2693.01,41203.0,42808.83,3942.58,38.57,9887.6,29.997,11243.27
2024-01-11 12:00:00,2597.07,301.75,2694.04,43613.0,45665.57,3671.41,133.38,9912.38,29.997,11243.27
2024-01-11 13:00:00,2544.43,301.75,2694.03,44137.0,46462.15,3396.01,217.94,9915.17,29.997,11243.27
2024-01-11 14:00:00,2597.07,301.75,2694.04,44276.0,47004.46,2804.04,303.35,10175.04,29.997,11243.27
2024-01-11 15:00:00,2234.07,301.75,2597.08,42882.0,45245.33,2309.65,337.57,8905.27,29.997,11243.27
2024-01-11 16:00:00,2436.69,301.75,2694.01,43396.0,45615.37,1886.63,325.06,9702.25,29.997,11243.27
2024-01-11 17:00:00,2550.0,301.75,2695.5,43995.0,46082.52,1726.51,292.07,10737.88,29.997,11243.27
2024-01-11 18:00:00,2645.01,301.75,2695.51,43965.0,46054.78,1605.38,201.44,11006.12,29.997,11243.27
2024-01-11 19:00:00,2688.0,301.75,2698.01,44345.0,46521.65,1541.32,89.92,12371.62,29.997,11243.27
2024-01-11 20:00:00,2700.0,301.75,2700.0,44738.0,47280.43,1329.96,12.55,13865.43,29.997,11243.27
2024-01-11 21:00:00,2700.0,301.75,2700.0,44127.0,45887.65,1179.29,0.26,12954.42,29.997,11243.27
2024-01-11 22:00:00,2646.69,301.75,2695.51,42969.0,44189.16,1020.12,0.01,11569.0,29.997,11243.27
2024-01-11 23:00:00,2599.98,301.75,2694.0,41932.0,43518.38,995.8,0.01,11597.24,29.997,11243.27
2024-01-12 00:00:00,2459.99,301.75,2680.0,40864.0,42128.19,907.57,0.01,11395.64,30.095,11727.18
2024-01-12 01:00:00,2287.07,301.75,2539.0,39565.0,41430.78,843.26,0.01,11307.87,30.095,11727.18
2024-01-12 02:00:00,2146.01,301.75,2350.0,37956.0,39419.97,786.19,0.01,10254.69,30.095,11727.18
2024-01-12 03:00:00,2500.0,301.75,2153.0,35902.0,37110.75,937.01,0.01,8986.08,30.095,11727.18
2024-01-12 04:00:00,2300.01,301.75,2000.0,33934.0,34875.38,976.86,0.01,7402.45,30.095,11727.18
2024-01-12 05:00:00,2176.0,301.75,2176.0,32614.0,33329.42,976.59,0.01,6584.73,30.095,11727.18
2024-01-12 06:00:00,2149.0,301.75,1802.0,31888.0,32598.37,1020.13,0.01,6605.69,30.095,11727.18
2024-01-12 07:00:00,2000.0,301.75,1500.0,31516.0,32264.66,913.83,0.01,6571.89,30.095,11727.18
2024-01-12 08:00:00,2149.0,301.75,1902.0,31781.0,32792.49,786.03,0.01,6722.5,30.095,11727.18
2024-01-12 09:00:00,2379.0,301.75,2379.0,33096.0,33980.17,894.02,0.13,6618.44,30.095,11727.18
2024-01-12 10:00:00,2225.64,301.75,2350.0,36487.0,36939.85,901.02,6.85,7576.75,30.095,11727.18
2024-01-12 11:00:00,2700.0,301.75,2700.0,41795.0,42465.74,998.83,114.19,10362.33,30.095,11727.18
2024-01-12 12:00:00,2700.0,301.75,2700.0,43859.0,45876.25,1251.58,522.76,11931.67,30.095,11727.18
2024-01-12 13:00:00,2700.0,301.75,2700.0,44230.0,46814.09,1588.71,436.13,11746.22,30.095,11727.18
2024-01-12 14:00:00,2700.0,301.75,2700.0,44439.0,47374.7,1846.52,719.05,11386.05,30.095,11727.18
2024-01-12 15:00:00,2499.99,301.75,2693.01,43034.0,45421.29,2178.81,782.74,8901.12,30.095,11727.18
2024-01-12 16:00:00,2391.91,301.75,2391.91,43119.0,44070.7,2609.69,938.68,8084.18,30.095,11727.18
2024-01-12 17:00:00,2490.0,301.75,2567.89,44024.0,46156.52,3328.02,590.47,9451.74,30.095,11727.18
2024-01-12 18:00:00,2477.23,301.75,2477.23,44135.0,46452.64,4167.52,392.93,9830.3,30.095,11727.18
2024-01-12 19:00:00,2399.99,301.75,2649.99,44627.0,46970.78,4785.36,171.29,10692.36,30.095,11727.18
2024-01-12 20:00:00,2499.98,301.75,2567.89,44849.0,47386.57,5496.23,18.06,11455.08,30.095,11727.18
2024-01-12 21:00:00,2112.99,301.75,2350.0,44308.0,46194.4,6052.25,0.08,11271.29,30.095,11727.18
2024-01-12 22:00:00,2049.0,301.75,2400.0,43268.0,44253.96,6451.34,0.01,10814.7,30.095,11727.18
2024-01-12 23:00:00,2390.0,301.75,2390.0,42393.0,43065.93,6903.53,0.01,9910.67,30.095,11727.18
2024-01-13 00:00:00,2390.0,301.75,2390.0,41303.0,42242.68,7072.19,0.01,9688.17,30.095,11435.9
2024-01-13 01:00:00,2112.53,301.75,2112.53,39944.0,40740.16,6850.5,0.01,10246.79,30.095,11435.9
2024-01-13 02:00:00,1497.98,301.75,2247.98,38601.0,39384.03,6580.46,0.01,10120.69,30.095,11435.9
2024-01-13 03:00:00,1497.97,301.75,2397.0,36713.0,37181.79,6621.25,0.01,9537.06,30.095,11435.9
2024-01-13 04:00:00,1248.98,301.75,2397.0,34809.0,35360.94,6532.55,0.01,8629.6,30.095,11435.9
2024-01-13 05:00:00,1248.99,301.75,2397.0,33399.0,33361.07,6212.97,0.01,7559.96,30.095,11435.9
2024-01-13 06:00:00,1248.99,301.75,2050.0,32413.0,32814.9,5910.55,0.01,7139.61,30.095,11435.9
2024-01-13 07:00:00,1248.99,301.75,2397.0,32032.0,32343.91,5521.66,0.01,7362.24,30.095,11435.9
2024-01-13 08:00:00,1350.0,301.75,2598.0,32115.0,32503.51,5236.52,0.01,7341.09,30.095,11435.9
2024-01-13 09:00:00,1253.12,301.75,2497.0,32817.0,33055.32,5102.42,0.16,7221.26,30.095,11435.9
2024-01-13 10:00:00,1772.0,301.75,2397.0,34887.0,34452.16,5069.55,7.37,7579.88,30.095,11435.9
2024-01-13 11:00:00,2153.64,301.75,2447.0,38274.0,38266.91,4964.46,104.71,9461.12,30.095,11435.9
2024-01-13 12:00:00,2487.24,301.75,2600.0,39857.0,41117.58,4838.35,479.48,9875.72,30.095,11435.9
2024-01-13 13:00:00,2107.0,301.75,2600.0,40429.0,42721.21,4563.31,774.32,9538.65,30.095,11435.9
2024-01-13 14:00:00,2499.01,301.75,2690.0,40628.0,43476.48,4471.34,848.37,9167.27,30.095,11435.9
2024-01-13 15:00:00,1901.22,301.75,2499.99,39896.0,42888.46,4466.23,1094.12,8412.21,30.095,11435.9
2024-01-13 16:00:00,2100.0,301.75,2567.89,40122.0,43103.1,4444.2,1154.05,8573.37,30.095,11435.9
2024-01-13 17:00:00,2190.0,301.75,2600.0,40611.0,42958.39,4279.08,1022.72,9084.63,30.095,11435.9
2024-01-13 18:00:00,2199.0,301.75,2690.0,40887.0,42610.34,4020.06,578.97,9650.19,30.095,11435.9
2024-01-13 19:00:00,2190.0,301.75,2690.0,41408.0,42134.87,3745.25,217.95,10486.88,30.095,11435.9
2024-01-13 20:00:00,2390.0,301.75,2600.0,42013.0,43052.76,3562.19,30.9,11487.31,30.095,11435.9
2024-01-13 21:00:00,2649.01,301.75,2695.0,41976.0,44583.67,3441.83,-0.01,12556.31,30.095,11435.9
2024-01-13 22:00:00,2549.99,301.75,2694.04,41268.0,43308.7,3376.13,0.01,12253.24,30.095,11435.9
2024-01-13 23:00:00,2389.99,301.75,2680.0,40679.0,41873.08,3249.12,0.01,11414.37,30.095,11435.9
2024-01-14 00:00:00,2396.27,301.75,2516.27,39759.0,41170.21,3070.95,0.01,10319.23,30.095,11308.34
2024-01-14 01:00:00,2299.01,301.75,2299.01,38763.0,40009.25,2948.55,0.01,11036.63,30.095,11308.34
2024-01-14 02:00:00,2244.99,301.75,2245.0,37028.0,38326.27,2702.55,0.01,10643.23,30.095,11308.34
2024-01-14 03:00:00,2499.99,301.75,2499.99,35104.0,35983.34,2525.38,0.01,9494.69,30.095,11308.34
2024-01-14 04:00:00,2190.0,301.75,2190.0,33119.0,34009.58,2385.99,0.01,8558.23,30.095,11308.34
2024-01-14 05:00:00,2180.98,301.75,2180.98,31517.0,32544.13,2192.54,0.01,7540.72,30.095,11308.34
2024-01-14 06:00:00,1500.0,301.75,1500.0,30373.0,31279.32,1913.41,0.01,6742.0,30.095,11308.34
2024-01-14 07:00:00,1497.97,301.75,1497.97,29804.0,30824.5,1846.79,0.01,6656.09,30.095,11308.34
2024-01-14 08:00:00,2180.98,301.75,2180.98,29633.0,30647.13,1684.77,0.01,6325.6,30.095,11308.34
2024-01-14 09:00:00,2400.0,301.75,2400.0,29813.0,30681.31,1443.47,1.43,6266.96,30.095,11308.34
2024-01-14 10:00:00,2499.0,301.75,2499.0,30129.0,30196.74,1280.94,16.95,5848.69,30.095,11308.34
2024-01-14 11:00:00,2599.98,301.75,1600.0,29875.0,31007.08,1270.19,209.41,6504.31,30.095,11308.34
2024-01-14 12:00:00,2489.99,301.75,1500.0,30721.0,32400.87,1274.26,970.32,6027.61,30.095,11308.34
2024-01-14 13:00:00,2245.0,301.75,600.0,32553.0,34060.63,1306.19,1465.2,6074.8,30.095,11308.34
2024-01-14 14:00:00,2090.99,301.75,100.0,33322.0,35284.6,1360.6,1511.81,6017.88,30.095,11308.34
2024-01-14 15:00:00,1497.98,301.75,560.0,34267.0,35526.47,1575.93,1490.65,5928.95,30.095,11308.34
2024-01-14 16:00:00,1497.98,301.75,100.0,35116.0,35605.44,1927.99,1477.6,5927.03,30.095,11308.34
2024-01-14 17:00:00,2090.99,301.75,5.0,35392.0,35451.72,2246.26,1458.53,6292.62,30.095,11308.34
2024-01-14 18:00:00,2199.01,301.75,700.0,35886.0,35366.05,2342.7,1358.59,6471.13,30.095,11308.34
2024-01-14 19:00:00,2499.01,301.75,650.0,36507.0,35966.74,2258.83,738.52,7827.03,30.095,11308.34
2024-01-14 20:00:00,2690.01,301.75,1874.0,37950.0,38175.75,2486.66,78.53,9293.89,30.095,11308.34
2024-01-14 21:00:00,2648.0,301.75,2201.0,39201.0,40450.77,3000.9,0.31,10930.08,30.095,11308.34
2024-01-14 22:00:00,2547.24,301.75,2547.24,38989.0,40558.47,3421.12,0.01,10663.48,30.095,11308.34
2024-01-14 23:00:00,2440.01,301.75,2215.01,38322.0,39575.9,3942.78,0.01,9884.68,30.095,11308.34
2024-01-15 00:00:00,2395.49,301.75,1875.0,37627.0,37937.59,4068.7,0.01,9458.32,30.1,11577.18
2024-01-15 01:00:00,2245.0,301.75,1800.0,36575.0,37604.92,4325.93,0.01,10074.35,30.1,11577.18
2024-01-15 02:00:00,2099.01,301.75,1800.0,34942.0,35848.42,4536.25,0.01,9011.74,30.1,11577.18
2024-01-15 03:00:00,2149.01,301.75,1650.12,33762.0,34389.32,4850.77,0.01,8571.91,30.1,11577.18
2024-01-15 04:00:00,1248.99,301.75,700.0,31696.0,32509.37,4916.69,0.01,7761.28,30.1,11577.18
2024-01-15 05:00:00,1188.88,301.75,940.88,29788.0,30970.23,4891.31,0.01,7206.31,30.1,11577.18
2024-01-15 06:00:00,1188.88,301.75,1183.88,29243.0,30183.43,4897.88,0.01,7172.41,30.1,11577.18
2024-01-15 07:00:00,1000.01,301.75,1000.01,28974.0,30066.57,4920.27,0.01,7383.06,30.1,11577.18
2024-01-15 08:00:00,1188.88,301.75,1188.88,29585.0,30467.97,4874.2,0.01,7407.95,30.1,11577.18
2024-01-15 09:00:00,1248.99,301.75,1600.0,31289.0,32123.23,4573.23,1.53,7763.16,30.1,11577.18
2024-01-15 10:00:00,1397.99,301.75,2400.0,34988.0,35698.84,4439.61,17.01,9168.41,30.1,11577.18
2024-01-15 11:00:00,2599.99,301.75,2694.05,40033.0,42548.86,4567.94,194.48,12276.22,30.1,11577.18
2024-01-15 12:00:00,2690.0,301.75,2698.01,42740.0,45857.55,4918.72,925.63,12529.78,30.1,11577.18
2024-01-15 13:00:00,2599.98,301.75,2696.51,43765.0,47197.62,5163.55,1343.64,11474.89,30.1,11577.18
2024-01-15 14:00:00,2588.14,301.75,2696.51,44015.0,47849.01,5370.48,1331.8,11327.36,30.1,11577.18
2024-01-15 15:00:00,1905.01,301.75,2693.02,43049.0,46379.46,6010.86,1298.5,9934.95,30.1,11577.18
2024-01-15 16:00:00,1800.0,301.75,2693.01,43573.0,46670.62,6696.29,1267.58,10148.2,30.1,11577.18
2024-01-15 17:00:00,1900.0,301.75,2694.03,43864.0,47276.98,7365.89,1196.37,10678.71,30.1,11577.18
2024-01-15 18:00:00,2287.23,301.75,2694.0,43952.0,46735.59,7667.48,983.11,10465.54,30.1,11577.18
2024-01-15 19:00:00,2564.36,301.75,2694.0,44140.0,46793.14,7757.94,222.93,12059.3,30.1,11577.18
2024-01-15 20:00:00,2700.0,301.75,2700.0,44926.0,47270.08,7966.34,32.57,13263.66,30.1,11577.18
2024-01-15 21:00:00,2649.0,301.75,2694.03,45033.0,46551.82,8300.25,0.53,12542.06,30.1,11577.18
2024-01-15 22:00:00,2327.82,301.75,2677.8,43970.0,44934.68,8452.76,0.01,11489.56,30.1,11577.18
2024-01-15 23:00:00,2375.0,301.75,2375.0,42762.0,43684.94,8723.68,0.01,10258.16,30.1,11577.18
2024-01-16 00:00:00,2415.31,301.75,2415.31,41754.0,42680.61,8982.54,0.01,9963.09,30.107,11408.03
2024-01-16 01:00:00,1800.0,301.75,1800.0,40373.0,39503.28,9151.79,0.01,9004.4,30.107,11408.03
2024-01-16 02:00:00,1056.99,301.75,700.0,38462.0,39025.74,9184.68,0.01,9937.21,30.107,11408.03
2024-01-16 03:00:00,1449.99,301.75,1449.99,36081.0,36921.75,9125.46,0.01,8517.62,30.107,11408.03
2024-01-16 04:00:00,1248.98,301.75,1248.98,34190.0,34893.69,9021.09,0.01,7220.86,30.107,11408.03
2024-01-16 05:00:00,1057.0,301.75,1057.0,32665.0,32962.06,9141.29,0.01,6911.02,30.107,11408.03
2024-01-16 06:00:00,1000.01,301.75,1178.0,31920.0,32189.89,9087.89,0.01,6684.83,30.107,11408.03
2024-01-16 07:00:00,1000.01,301.75,1178.0,31527.0,32130.95,8921.89,0.01,6640.58,30.107,11408.03
2024-01-16 08:00:00,1188.88,301.75,1450.67,31764.0,32580.6,8655.67,0.01,6376.32,30.107,11408.03
2024-01-16 09:00:00,1032.87,301.75,1178.0,32792.0,34112.26,8583.44,1.23,6716.43,30.107,11408.03
2024-01-16 10:00:00,1248.99,301.75,2000.0,35352.0,36729.84,7966.39,8.19,7880.31,30.107,11408.03
2024-01-16 11:00:00,2173.22,301.75,2690.0,40743.0,41968.18,7362.73,66.11,9852.51,30.107,11408.03
2024-01-16 12:00:00,2250.0,301.75,2693.0,43846.0,45155.67,7076.09,416.42,10246.0,30.107,11408.03
2024-01-16 13:00:00,2250.0,301.75,2598.76,44466.0,46261.7,6472.81,773.27,9877.83,30.107,11408.03
2024-01-16 14:00:00,2500.0,301.75,2694.03,44698.0,47062.53,5646.06,655.58,10399.13,30.107,11408.03
2024-01-16 15:00:00,2289.99,301.75,2693.0,43102.0,45571.17,4855.04,491.99,9763.92,30.107,11408.03
2024-01-16 16:00:00,2623.72,301.75,2694.04,43268.0,45749.4,4366.64,457.28,10596.94,30.107,11408.03
2024-01-16 17:00:00,2626.27,301.75,2694.05,44021.0,46543.11,4009.97,496.6,10982.32,30.107,11408.03
2024-01-16 18:00:00,2649.0,301.75,2693.02,44212.0,46091.85,3894.29,897.86,10461.03,30.107,11408.03
2024-01-16 19:00:00,2687.11,301.75,2693.02,44670.0,46448.68,4051.28,429.21,10908.33,30.107,11408.03
2024-01-16 20:00:00,2700.0,301.75,2700.0,45200.0,46795.81,4000.57,25.35,11622.51,30.107,11408.03
2024-01-16 21:00:00,2649.0,301.75,2693.02,45172.0,45891.34,4250.95,0.02,11324.96,30.107,11408.03
2024-01-16 22:00:00,2489.99,301.75,2010.0,44203.0,44307.47,4225.01,0.01,10731.23,30.107,11408.03
2024-01-16 23:00:00,2299.99,301.75,1751.0,43158.0,43068.72,3974.26,0.01,10725.54,30.107,11408.03
2024-01-17 00:00:00,2416.22,301.75,2000.0,42187.0,42075.16,3693.68,0.01,10468.37,30.137,11337.42
2024-01-17 01:00:00,2300.01,301.75,2000.01,41015.0,40585.53,3109.74,0.01,10681.14,30.137,11337.42
2024-01-17 02:00:00,2287.23,301.75,1890.23,39044.0,38455.33,2701.34,0.01,10254.87,30.137,11337.42
2024-01-17 03:00:00,2199.99,301.75,1875.0,36628.0,36633.99,2454.98,0.01,8561.24,30.137,11337.42
2024-01-17 04:00:00,2194.0,301.75,1878.0,34463.0,34551.02,2186.4,0.01,6997.25,30.137,11337.42
2024-01-17 05:00:00,2138.34,301.75,1751.0,32835.0,33240.38,1944.71,0.01,6173.39,30.137,11337.42
2024-01-17 06:00:00,2099.99,301.75,1751.0,31957.0,32244.04,1796.45,0.01,6045.97,30.137,11337.42
2024-01-17 07:00:00,1968.0,301.75,1918.0,31692.0,32320.06,1515.1,0.1,6111.47,30.137,11337.42
2024-01-17 08:00:00,2193.99,301.75,1751.0,32105.0,32644.34,1221.44,0.01,6167.07,30.137,11337.42
2024-01-17 09:00:00,2398.99,301.75,1700.0,33474.0,33722.86,972.23,0.42,6406.51,30.137,11337.42
2024-01-17 10:00:00,2600.01,301.75,1751.0,36236.0,36817.18,841.81,8.73,7675.93,30.137,11337.42
2024-01-17 11:00:00,2700.0,301.75,2100.0,41197.0,42235.47,802.02,88.79,10231.36,30.137,11337.42
2024-01-17 12:00:00,2700.0,301.75,2700.0,43447.0,45528.36,638.58,607.41,11856.39,30.137,11337.42
2024-01-17 13:00:00,2700.0,301.75,2700.0,43972.0,46284.8,601.26,895.81,11274.72,30.137,11337.42
2024-01-17 14:00:00,2700.0,301.75,2700.0,44169.0,46649.69,518.27,865.54,11155.8,30.137,11337.42
2024-01-17 15:00:00,2641.77,301.75,2641.77,42691.0,44550.59,424.66,899.9,9541.21,30.137,11337.42
2024-01-17 16:00:00,2634.29,301.75,2136.29,43181.0,44390.64,384.3,1004.12,9651.11,30.137,11337.42
2024-01-17 17:00:00,2626.27,301.75,2000.0,43885.0,44722.53,343.51,779.85,10115.04,30.137,11337.42
2024-01-17 18:00:00,2649.01,301.75,1700.0,43855.0,44381.39,337.18,883.72,10585.78,30.137,11337.42
2024-01-17 19:00:00,2700.0,301.75,1751.0,44314.0,44557.24,306.59,708.8,11405.72,30.137,11337.42
2024-01-17 20:00:00,2700.0,301.75,2700.0,44914.0,44855.49,375.53,92.01,12640.39,30.137,11337.42
2024-01-17 21:00:00,2700.0,301.75,2700.0,44785.0,45077.49,616.53,0.01,12961.09,30.137,11337.42
2024-01-17 22:00:00,2674.92,301.75,2674.92,43770.0,44188.86,985.91,0.01,12294.7,30.137,11337.42
2024-01-17 23:00:00,2499.99,301.75,2499.99,42661.0,43115.92,1581.68,0.01,11159.64,30.137,11337.42
2024-01-18 00:00:00,2390.24,301.75,2390.24,41171.0,42200.4,2236.49,0.01,10848.33,30.148,11534.59
2024-01-18 01:00:00,2281.92,301.75,2380.0,39234.0,40570.54,2992.66,0.01,10860.55,30.148,11534.59
2024-01-18 02:00:00,2193.99,301.75,2350.0,37745.0,38555.03,3659.77,0.01,9921.09,30.148,11534.59
2024-01-18 03:00:00,2302.0,301.75,2452.0,35891.0,36669.73,4200.27,0.01,9694.18,30.148,11534.59
2024-01-18 04:00:00,2245.0,301.75,2693.0,33904.0,34583.3,4497.04,0.01,8707.54,30.148,11534.59
2024-01-18 05:00:00,1248.98,301.75,1900.0,32549.0,33406.12,5071.06,0.01,7213.69,30.148,11534.59
2024-01-18 06:00:00,1248.98,301.75,1440.39,31861.0,32275.41,5685.62,0.01,6175.36,30.148,11534.59
2024-01-18 07:00:00,1233.61,301.75,1233.61,31799.0,31974.4,5986.65,0.01,6076.64,30.148,11534.59
2024-01-18 08:00:00,1057.0,301.75,1057.0,32252.0,32365.76,6518.62,0.01,5931.47,30.148,11534.59
