datetime,date,hour,ptf,ptf_kesinlesmis,gop_fiyattan_bagimsiz_alis,gop_fiyattan_bagimsiz_satis,price_independent_buy_sell_ratio,load_forecast_plan,wind_generation,solar_generation,hydro_dam_generation,real_time_consumption,grf_tl,unlicensed_generation_total,smf,usd_try
2025-08-05 18:00:00,2025-08-05,18,3358.07,3358.07,32992.0,13045.1,2.5290722186874763,50309.0,6380.28,783.42,10366.95,52872.84,14557.79,1681.2409,3400.0,40.664
2025-08-05 19:00:00,2025-08-05,19,3399.0,3399.0,33438.2,12300.4,2.718464440180807,50057.0,6190.56,77.0,11592.53,53049.72,14557.79,330.8265,3400.0,40.664
2025-08-05 20:00:00,2025-08-05,20,3399.0,3399.0,33398.3,12054.9,2.770516553434703,50546.0,6179.92,0.26,12920.35,54182.62,14557.79,73.0588,3400.0,40.664
2025-08-05 21:00:00,2025-08-05,21,3399.0,3399.0,32614.0,11767.0,2.7716495283419733,50029.0,6092.18,0.01,12207.22,53039.4,14557.79,66.0118,3400.0,40.664
2025-08-05 22:00:00,2025-08-05,22,3358.08,3358.08,30082.1,11415.3,2.6352439270102406,48870.0,5776.46,0.01,10999.17,51393.38,14557.79,62.9224,3400.0,40.664
2025-08-05 23:00:00,2025-08-05,23,3200.01,3200.01,28524.0,11300.3,2.524180773961753,47403.0,5342.32,0.01,9627.66,49338.68,14557.79,60.0466,3400.0,40.664
2025-08-06 00:00:00,2025-08-06,0,3399.01,3399.01,28194.7,11902.1,2.368884482570303,45111.0,5240.72,0.01,7402.99,46954.4,14478.07,51.701,3400.0,40.66
2025-08-06 01:00:00,2025-08-06,1,3399.0,3399.0,27138.2,11205.5,2.421864263085092,43305.0,5181.56,0.01,5874.82,44841.83,14478.07,49.8148,3400.0,40.66
2025-08-06 02:00:00,2025-08-06,2,3300.0,3300.0,26205.7,10960.8,2.3908565068243197,41947.0,5193.69,0.01,4210.15,43406.95,14478.07,49.6291,3400.0,40.66
2025-08-06 03:00:00,2025-08-06,3,3259.59,3259.59,25388.5,10689.7,2.3750432659475944,40967.0,5407.74,0.01,3186.44,42180.42,14478.07,53.2934,3400.0,40.66
2025-08-06 04:00:00,2025-08-06,4,2901.0,2901.0,25719.3,11192.6,2.297884316423351,39996.0,5760.96,2.33,3093.77,41141.74,14478.07,58.5966,3290.58,40.66
2025-08-06 05:00:00,2025-08-06,5,2864.01,2864.01,25583.0,11170.9,2.2901467204970056,39351.0,5963.29,10.83,2506.89,40437.57,14478.07,107.036,3351.14,40.66
2025-08-06 06:00:00,2025-08-06,6,2880.63,2880.63,25575.8,11790.7,2.169150262495017,38337.0,6011.81,359.93,1589.84,39520.06,14478.07,671.359,3000.0,40.66
2025-08-06 07:00:00,2025-08-06,7,2249.99,2249.99,25961.7,12515.5,2.0743637889017617,40287.0,5624.69,1530.81,1855.86,41863.66,14478.07,3089.5521,3400.0,40.66
2025-08-06 08:00:00,2025-08-06,8,3290.0,3290.0,29340.2,13871.8,2.1150968151213254,46592.0,5326.55,2380.42,3154.98,47686.45,14478.07,5937.61,3400.0,40.66
2025-08-06 09:00:00,2025-08-06,9,3300.01,3300.01,30996.1,15777.3,1.9646010407357406,50096.0,5088.06,2656.87,4114.55,51616.94,14478.07,9378.2546,3400.0,40.66
2025-08-06 10:00:00,2025-08-06,10,2400.0,2400.0,31940.9,17958.0,1.7786446152132755,52177.0,5028.73,2901.52,3122.95,53507.28,14478.07,11866.6973,3400.0,40.66
2025-08-06 11:00:00,2025-08-06,11,2843.0,2843.0,32658.6,19147.1,1.70566822129722,53649.0,5123.69,2998.69,3559.12,54948.23,14478.07,13145.9531,3400.0,40.66
2025-08-06 12:00:00,2025-08-06,12,2600.0,2600.0,32050.0,19866.0,1.6133091714487062,53222.0,5139.67,3042.78,3024.22,54556.4,14478.07,13846.9143,3400.0,40.66
2025-08-06 13:00:00,2025-08-06,13,2792.99,2792.99,32875.6,19724.3,1.6667562346952745,54161.0,5351.7,3007.95,3655.57,56000.41,14478.07,13464.9787,3400.0,40.66
2025-08-06 14:00:00,2025-08-06,14,3280.0,3280.0,33537.9,18320.5,1.8306214350045031,54782.0,5793.88,2930.82,4624.4,56770.53,14478.07,11989.1201,3400.0,40.66
2025-08-06 15:00:00,2025-08-06,15,3333.01,3333.01,33574.1,17063.4,1.9676090345417676,54637.0,6135.07,2728.98,5174.29,56286.14,14478.07,10179.4741,3400.0,40.66
2025-08-06 16:00:00,2025-08-06,16,3094.01,3094.01,34084.2,15550.5,2.1918394906916174,54172.0,6590.63,2378.28,6602.25,56536.66,14478.07,7708.6725,3400.0,40.66
2025-08-06 17:00:00,2025-08-06,17,3359.99,3359.99,34170.7,14048.8,2.432286031547178,53436.0,7031.72,1822.99,9142.95,55039.57,14478.07,4198.842,3392.57,40.66
2025-08-06 18:00:00,2025-08-06,18,3349.98,3349.98,33515.7,13317.4,2.516684938501509,51798.0,7478.6,735.71,10625.18,53586.69,14478.07,1575.9599,3382.56,40.66
2025-08-06 19:00:00,2025-08-06,19,3399.0,3399.0,33687.9,12594.3,2.6748529096496036,51616.0,7689.3,64.39,11977.71,53647.23,14478.07,307.7132,3400.0,40.66
2025-08-06 20:00:00,2025-08-06,20,3399.0,3399.0,33663.7,12298.6,2.737197729822906,52446.0,7918.99,0.06,12699.12,54565.24,14478.07,94.0629,3400.0,40.66
2025-08-06 21:00:00,2025-08-06,21,3356.08,3356.08,32701.4,12105.7,2.70132251749176,51916.0,7856.55,0.01,11937.17,53619.09,14478.07,89.5528,3388.66,40.66
2025-08-06 22:00:00,2025-08-06,22,2985.0,2985.0,30308.4,12037.5,2.5178317757009347,50525.0,7616.15,1.31,10880.24,52113.56,14478.07,82.6109,3400.0,40.66
2025-08-06 23:00:00,2025-08-06,23,2947.5,2947.5,28835.6,12159.7,2.3714071893221047,48654.0,7554.31,0.01,8904.55,49972.94,14478.07,86.9944,3400.0,40.66
2025-08-07 00:00:00,2025-08-07,0,3398.99,3398.99,27978.1,12112.7,2.3098153178069296,45543.0,7747.04,0.01,7290.1,47388.81,14412.66,78.1523,3400.0,40.642
2025-08-07 01:00:00,2025-08-07,1,3349.07,3349.07,26942.8,11654.1,2.3118730747119036,43456.0,8132.28,0.45,5287.19,45412.81,14412.66,83.5922,3400.0,40.642
2025-08-07 02:00:00,2025-08-07,2,3118.0,3118.0,25944.7,11799.3,2.1988338291254568,41880.0,8495.27,0.01,4103.93,43636.36,14412.66,81.4501,3118.0,40.642
2025-08-07 03:00:00,2025-08-07,3,3349.98,3349.98,25189.5,11565.8,2.1779297584257034,40651.0,8896.74,0.01,3455.1,42216.96,14412.66,85.1577,2299.0,40.642
2025-08-07 04:00:00,2025-08-07,4,3130.0,3130.0,25185.3,12044.6,2.0910034372249804,39821.0,8837.31,0.11,2946.02,41085.41,14412.66,83.4083,2320.0,40.642
2025-08-07 05:00:00,2025-08-07,5,2790.0,2790.0,25094.1,12527.3,2.0031531135998977,39314.0,8709.93,7.83,2656.24,40399.85,14412.66,125.2727,2299.0,40.642
2025-08-07 06:00:00,2025-08-07,6,2400.0,2400.0,25006.2,13099.7,1.908913944594151,38130.0,8868.06,332.35,1708.6,39680.28,14412.66,753.478,3000.0,40.642
2025-08-07 07:00:00,2025-08-07,7,2659.99,2659.99,25162.9,14126.9,1.7812046521175915,40259.0,8510.89,1386.71,1493.24,41480.76,14412.66,2789.4559,3118.88,40.642
2025-08-07 08:00:00,2025-08-07,8,3249.9,3249.9,28587.9,14912.3,1.9170684602643457,46316.0,8495.64,2212.72,1903.78,47177.64,14412.66,5822.8947,2199.0,40.642
2025-08-07 09:00:00,2025-08-07,9,3129.99,3129.99,29981.8,16660.2,1.7996062472239227,48762.0,8363.54,2519.55,1835.99,50851.86,14412.66,9074.9478,3290.58,40.642
2025-08-07 10:00:00,2025-08-07,10,2894.0,2894.0,30601.6,18548.3,1.6498331383469105,50829.0,8616.54,2696.11,1483.32,53076.84,14412.66,11951.2782,3118.88,40.642
2025-08-07 11:00:00,2025-08-07,11,2894.0,2894.0,31379.2,19915.7,1.575601158884699,52138.0,8738.74,2791.34,1335.35,54025.86,14412.66,13020.2907,3100.0,40.642
2025-08-07 12:00:00,2025-08-07,12,2350.0,2350.0,30691.7,21470.3,1.4294956288454284,51465.0,9071.8,2836.43,1389.79,53613.6,14412.66,13734.232,3087.0,40.642
2025-08-07 13:00:00,2025-08-07,13,2892.07,2892.07,31561.8,20505.6,1.5391795411985019,53040.0,9242.49,2903.96,1896.74,54624.15,14412.66,13459.85,3118.88,40.642
2025-08-07 14:00:00,2025-08-07,14,3130.0,3130.0,32247.9,19270.3,1.6734508544236468,53666.0,9573.42,2859.67,3169.97,56635.93,14412.66,12456.2036,3350.0,40.642
2025-08-07 15:00:00,2025-08-07,15,2900.01,2900.01,32496.6,17895.1,1.8159496174930567,53576.0,9752.08,2692.76,4679.87,56106.52,14412.66,10547.6787,3100.0,40.642
2025-08-07 16:00:00,2025-08-07,16,2944.01,2944.01,33192.3,16496.9,2.012032563693785,53305.0,10006.0,2407.41,5928.89,55957.7,14412.66,7923.491,3350.0,40.642
2025-08-07 17:00:00,2025-08-07,17,3172.13,3172.13,33433.5,14715.1,2.272053876630128,52593.0,10264.83,1786.3,7062.91,54968.62,14412.66,4414.1605,3203.01,40.642
2025-08-07 18:00:00,2025-08-07,18,2998.0,2998.0,32401.9,13869.7,2.3361644447969314,50868.0,10303.49,582.78,8771.15,53335.93,14412.66,1726.6663,3118.88,40.642
2025-08-07 19:00:00,2025-08-07,19,3390.0,3390.0,32629.3,13049.0,2.500521112728945,51094.0,10427.48,63.78,10083.26,53506.4,14412.66,365.8623,3400.0,40.642
2025-08-07 20:00:00,2025-08-07,20,3399.0,3399.0,32585.6,12648.2,2.5763033475118986,52023.0,10490.79,0.4,10801.06,54564.66,14412.66,108.2682,3400.0,40.642
2025-08-07 21:00:00,2025-08-07,21,3359.99,3359.99,31899.0,12177.6,2.619481671265274,51195.0,10612.45,0.01,10092.58,53583.26,14412.66,103.4528,3400.0,40.642
2025-08-07 22:00:00,2025-08-07,22,3298.0,3298.0,29638.1,12006.6,2.46848400046641,49820.0,10452.84,0.01,9157.32,51771.81,14412.66,105.2177,2299.0,40.642
2025-08-07 23:00:00,2025-08-07,23,3150.0,3150.0,28311.1,11968.6,2.3654479220627307,47782.0,10033.16,0.01,8252.31,49428.46,14412.66,99.3884,2299.0,40.642
2025-08-08 00:00:00,2025-08-08,0,3345.08,3345.08,27853.3,13501.1,2.0630393079082445,46628.0,9716.32,0.01,6121.75,47592.79,14393.87,96.538,3345.08,40.69
2025-08-08 01:00:00,2025-08-08,1,3290.01,3290.01,26847.6,12618.7,2.1276042698534714,44558.0,9496.46,0.01,4775.35,45563.18,14393.87,92.3713,3290.01,40.69
2025-08-08 02:00:00,2025-08-08,2,3130.0,3130.0,25954.1,12658.3,2.0503622129353865,43034.0,9527.05,0.01,4102.06,43742.59,14393.87,88.3965,3130.0,40.69
2025-08-08 03:00:00,2025-08-08,3,2690.0,2690.0,25267.8,12722.8,1.986025088816927,41792.0,9515.15,0.01,3710.78,42516.11,14393.87,92.4384,3118.88,40.69
2025-08-08 04:00:00,2025-08-08,4,2650.0,2650.0,24986.0,12900.4,1.9368391677777435,40917.0,9658.51,0.51,3001.75,41074.15,14393.87,100.3227,2650.0,40.69
2025-08-08 05:00:00,2025-08-08,5,3048.99,3048.99,24745.4,13103.1,1.8885149315810763,39830.0,9779.0,10.94,2609.13,40587.29,14393.87,152.5285,3048.99,40.69
2025-08-08 06:00:00,2025-08-08,6,2655.08,2655.08,24685.7,13717.0,1.7996427790333165,39179.0,9804.03,321.32,1698.47,39998.82,14393.87,783.5962,3118.88,40.69
2025-08-08 07:00:00,2025-08-08,7,1999.98,1999.98,25086.5,14959.6,1.6769499184470174,41336.0,9556.03,1421.91,1618.44,42148.59,14393.87,3098.9635,3137.0,40.69
2025-08-08 08:00:00,2025-08-08,8,3155.0,3155.0,28273.2,15745.9,1.7955912332734236,47442.0,9471.64,2389.25,2126.68,47597.15,14393.87,5932.7092,3185.88,40.69
2025-08-08 09:00:00,2025-08-08,9,3130.0,3130.0,29738.0,17310.7,1.7178970232284079,50382.0,9490.77,2701.94,2246.46,51537.85,14393.87,9177.6799,3400.0,40.69
2025-08-08 10:00:00,2025-08-08,10,2670.4,2670.4,30613.0,19465.3,1.5726960283170566,51685.0,9592.14,2880.26,1818.22,54123.98,14393.87,11921.1669,3400.0,40.69
2025-08-08 11:00:00,2025-08-08,11,2920.0,2920.0,31210.0,20932.8,1.4909615531605902,53029.0,9746.6,2966.73,1864.23,55539.03,14393.87,13073.0175,3400.0,40.69
2025-08-08 12:00:00,2025-08-08,12,1811.98,1811.98,30395.3,22529.3,1.3491453351857359,52717.0,9879.09,2977.01,1528.38,54374.76,14393.87,13424.1162,3150.0,40.69
2025-08-08 13:00:00,2025-08-08,13,2481.0,2481.0,30785.2,21522.2,1.4303928037096578,53171.0,9961.27,2951.33,1772.21,53738.61,14393.87,12785.6965,3387.0,40.69
2025-08-08 14:00:00,2025-08-08,14,3180.01,3180.01,31882.6,20008.1,1.593484638721318,54748.0,9997.08,2899.12,3641.53,56826.2,14393.87,11406.636,3400.0,40.69
2025-08-08 15:00:00,2025-08-08,15,3180.0,3180.0,32194.7,18291.6,1.7600811301362376,54365.0,10214.01,2729.79,5022.29,56846.95,14393.87,9331.3028,3400.0,40.69
2025-08-08 16:00:00,2025-08-08,16,2994.0,2994.0,32829.5,16929.9,1.9391431727299038,54008.0,10437.51,2371.49,6203.72,56736.52,14393.87,7093.5978,3400.0,40.69
2025-08-08 17:00:00,2025-08-08,17,2700.01,2700.01,33041.9,15578.2,2.121034522602098,53158.0,10500.78,1768.98,7754.62,55373.42,14393.87,3864.1507,3400.0,40.69
2025-08-08 18:00:00,2025-08-08,18,3276.32,3276.32,32828.6,14345.3,2.2884568464932764,51517.0,10430.05,697.14,8868.27,53190.19,14393.87,1427.8908,3400.0,40.69
2025-08-08 19:00:00,2025-08-08,19,3389.99,3389.99,33114.9,13751.2,2.4081461981499794,51523.0,10163.87,57.03,10100.59,52236.73,14393.87,322.9536,3400.0,40.69
2025-08-08 20:00:00,2025-08-08,20,3399.0,3399.0,33044.8,13429.6,2.460594507654733,52443.0,10211.37,0.15,11036.95,53757.93,14393.87,95.6933,3400.0,40.69
2025-08-08 21:00:00,2025-08-08,21,3390.0,3390.0,32093.3,12891.7,2.4894544551921003,51400.0,10083.93,0.01,10346.29,52771.67,14393.87,90.0522,3400.0,40.69
2025-08-08 22:00:00,2025-08-08,22,3345.08,3345.08,29990.6,12472.4,2.4045572624354574,49985.0,9925.67,0.01,9211.22,51094.74,14393.87,87.6904,3400.0,40.69
2025-08-08 23:00:00,2025-08-08,23,3200.01,3200.01,28655.4,12366.6,2.317160739410994,48294.0,9631.31,0.01,7715.6,49211.55,14393.87,84.3366,3400.0,40.69
2025-08-09 00:00:00,2025-08-09,0,3399.0,3399.0,28475.3,13425.3,2.1210177798633922,46405.0,9299.4,0.01,6149.68,46998.04,14379.0,81.953,3400.0,40.69
2025-08-09 01:00:00,2025-08-09,1,3390.0,3390.0,27426.3,12635.2,2.1706265037355954,44617.0,9197.46,0.01,4751.89,44704.67,14379.0,85.9605,3400.0,40.69
2025-08-09 02:00:00,2025-08-09,2,3290.0,3290.0,26463.8,12449.2,2.1257430196317832,42860.0,9157.32,0.01,3226.65,43060.06,14379.0,79.3018,3322.58,40.69
2025-08-09 03:00:00,2025-08-09,3,3339.81,3339.81,25615.8,12346.4,2.074758634095769,41456.0,9039.84,0.01,2368.23,41872.39,14379.0,75.3401,3369.0,40.69
2025-08-09 04:00:00,2025-08-09,4,3125.33,3125.33,25400.7,12757.5,1.9910405643738978,40340.0,8856.31,0.3,2133.58,40917.08,14379.0,79.5933,3125.33,40.69
2025-08-09 05:00:00,2025-08-09,5,2910.1,2910.1,25141.5,13036.8,1.9285023932253316,39206.0,8741.89,8.82,2132.45,40000.03,14379.0,123.1102,3290.58,40.69
2025-08-09 06:00:00,2025-08-09,6,2945.22,2945.22,24698.0,13789.1,1.791124873994677,37984.0,8809.36,329.44,1600.9,38847.82,14379.0,814.0455,3150.0,40.69
2025-08-09 07:00:00,2025-08-09,7,2787.18,2787.18,23976.8,14753.5,1.6251601314942217,38998.0,8696.74,1482.82,1532.42,40229.67,14379.0,3104.7212,3150.0,40.69
2025-08-09 08:00:00,2025-08-09,8,2982.01,2982.01,25741.5,16255.3,1.5835758183484772,43358.0,8559.33,2472.82,1731.51,44586.35,14379.0,6711.206,3300.0,40.69
2025-08-09 09:00:00,2025-08-09,9,2124.99,2124.99,27495.3,18972.9,1.4491880524326801,46283.0,8385.76,2780.61,1792.67,47543.65,14379.0,10091.3033,3400.0,40.69
2025-08-09 10:00:00,2025-08-09,10,1999.98,1999.98,28450.2,20919.7,1.3599717013150283,47725.0,8273.27,2954.87,1818.4,49960.96,14379.0,12709.4097,3400.0,40.69
2025-08-09 11:00:00,2025-08-09,11,1900.0,1900.0,29017.8,22221.1,1.3058669462807873,48583.0,8248.78,3039.22,1870.01,51383.17,14379.0,14104.688,3400.0,40.69
2025-08-09 12:00:00,2025-08-09,12,1384.89,1384.89,28726.9,23316.8,1.2320258354491183,48394.0,8354.23,3061.98,1506.11,51193.43,14379.0,14716.292,3100.0,40.69
2025-08-09 13:00:00,2025-08-09,13,1900.0,1900.0,29215.3,22378.9,1.3054841837623832,48706.0,8366.89,3023.95,1994.51,52102.12,14379.0,14499.8247,3400.0,40.69
2025-08-09 14:00:00,2025-08-09,14,2350.0,2350.0,29518.3,21610.9,1.36589869001291,49838.0,8493.37,2965.54,3164.62,52349.94,14379.0,13515.2223,3400.0,40.69
2025-08-09 15:00:00,2025-08-09,15,2920.0,2920.0,29399.0,20054.3,1.4659698917439152,49712.0,8502.0,2823.53,3493.24,52022.32,14379.0,11572.1787,3400.0,40.69
2025-08-09 16:00:00,2025-08-09,16,2610.0,2610.0,29489.3,18261.5,1.6148344878569667,49758.0,8768.71,2553.62,4938.06,51573.99,14379.0,8710.1013,3000.0,40.69
2025-08-09 17:00:00,2025-08-09,17,2799.99,2799.99,30320.1,15770.1,1.9226320695493369,49494.0,8934.82,1938.4,6106.17,51500.74,14379.0,5215.1237,3400.0,40.69
2025-08-09 18:00:00,2025-08-09,18,3339.81,3339.81,31636.8,14380.8,2.1999332443257678,48860.0,9172.44,747.14,8529.9,51485.6,14379.0,1836.8441,3400.0,40.69
2025-08-09 19:00:00,2025-08-09,19,3399.01,3399.01,32454.8,13374.0,2.4267085389561838,49322.0,9160.6,64.12,10876.08,51819.18,14379.0,344.6313,3400.0,40.69
2025-08-09 20:00:00,2025-08-09,20,3400.0,3400.0,32572.5,13107.5,2.485027655922182,50287.0,9218.31,0.17,11914.5,52782.94,14379.0,92.0447,3400.0,40.69
2025-08-09 21:00:00,2025-08-09,21,3399.01,3399.01,31809.6,12718.6,2.501029987577249,49542.0,9138.38,0.01,11275.59,51846.85,14379.0,83.569,3400.0,40.69
2025-08-09 22:00:00,2025-08-09,22,3380.0,3380.0,29712.4,12507.2,2.375623640782909,48282.0,8912.34,0.01,9849.57,50283.05,14379.0,89.5779,3400.0,40.69
2025-08-09 23:00:00,2025-08-09,23,3200.01,3200.01,28397.8,12459.8,2.279153758487295,46676.0,8875.43,0.01,8386.17,48248.71,14379.0,89.0439,3400.0,40.69
2025-08-10 00:00:00,2025-08-10,0,3399.0,3399.0,28107.1,12844.9,2.1881914222765455,42581.0,8877.82,0.01,6325.88,46131.77,14460.22,83.2526,3400.0,40.69
2025-08-10 01:00:00,2025-08-10,1,3320.01,3320.01,27056.2,12215.5,2.2149072899185462,41195.0,8737.29,0.01,4519.85,44186.36,14460.22,82.7796,3400.0,40.69
2025-08-10 02:00:00,2025-08-10,2,3200.0,3200.0,25850.6,11828.0,2.185542779844437,39672.0,8594.94,0.01,3161.41,42475.02,14460.22,82.0158,3400.0,40.69
2025-08-10 03:00:00,2025-08-10,3,3280.01,3280.01,24903.8,11608.2,2.1453627608070156,38484.0,8395.58,0.01,2411.12,40775.89,14460.22,74.1926,3280.01,40.69
2025-08-10 04:00:00,2025-08-10,4,3010.46,3010.46,24701.8,12106.7,2.040341298619772,37413.0,8275.46,0.2,2488.56,39573.58,14460.22,76.8759,3010.46,40.69
2025-08-10 05:00:00,2025-08-10,5,3079.99,3079.99,24304.1,12273.4,1.9802255283784445,36569.0,8402.81,9.86,2102.41,38673.07,14460.22,131.1743,3079.99,40.69
2025-08-10 06:00:00,2025-08-10,6,3273.33,3273.33,23464.2,13128.4,1.7872855793546816,34922.0,8369.44,338.06,1664.97,36991.72,14460.22,725.3787,3073.33,40.69
2025-08-10 07:00:00,2025-08-10,7,2726.0,2726.0,22027.7,14250.4,1.5457601190142032,34914.0,8157.82,1519.83,1694.41,36784.26,14460.22,3349.546,2948.19,40.69
2025-08-10 08:00:00,2025-08-10,8,1000.01,1000.01,22378.2,18114.9,1.235347697199543,35207.0,7938.04,2505.9,2732.97,38406.33,14460.22,7239.1822,5.0,40.69
2025-08-10 09:00:00,2025-08-10,9,511.01,511.01,23690.4,21530.7,1.1003079323942093,37076.0,7867.8,2810.02,2550.59,40721.58,14460.22,10890.2235,0.0,40.69
2025-08-10 10:00:00,2025-08-10,10,250.01,250.01,24773.9,23756.0,1.042848122579559,38786.0,7807.09,3028.73,2502.28,43167.97,14460.22,13525.6612,0.0,40.69
2025-08-10 11:00:00,2025-08-10,11,200.0,200.0,25514.1,25362.3,1.0059852615890514,40606.0,8012.67,3120.17,2678.15,44747.38,14460.22,14910.7267,0.0,40.69
2025-08-10 12:00:00,2025-08-10,12,200.03,200.03,25670.0,26058.2,0.9851025780752316,41158.0,8230.44,3129.88,2652.73,45914.18,14460.22,15810.9834,0.0,40.69
2025-08-10 13:00:00,2025-08-10,13,700.01,700.01,26266.8,25598.2,1.0261190239938744,41473.0,8471.98,3087.51,3029.92,47558.7,14460.22,15776.2077,1295.0,40.69
2025-08-10 14:00:00,2025-08-10,14,853.99,853.99,26279.7,24721.3,1.063038756052473,42589.0,8641.47,3022.04,3508.18,47302.61,14460.22,14792.7784,1784.25,40.69
2025-08-10 15:00:00,2025-08-10,15,1015.11,1015.11,26568.1,22718.0,1.1694735452064442,42819.0,8895.73,2854.33,4003.58,47496.89,14460.22,12785.5905,2000.0,40.69
2025-08-10 16:00:00,2025-08-10,16,1000.0,1000.0,26547.1,20727.0,1.2807979929560476,42929.0,9123.94,2643.36,4758.7,47401.42,14460.22,9660.1334,1962.68,40.69
2025-08-10 17:00:00,2025-08-10,17,2400.01,2400.01,27465.2,17945.1,1.530512507592602,43358.0,9449.12,1990.07,5820.82,47199.75,14460.22,5804.3419,3400.0,40.69
2025-08-10 18:00:00,2025-08-10,18,3300.01,3300.01,29421.3,14556.8,2.0211378874477908,43697.0,9494.24,761.69,7016.76,47525.97,14460.22,2120.1907,3400.0,40.69
2025-08-10 19:00:00,2025-08-10,19,3399.01,3399.01,30580.3,13387.5,2.2842427637721756,44978.0,9485.17,68.58,9025.45,48332.51,14460.22,355.4017,3400.0,40.69
2025-08-10 20:00:00,2025-08-10,20,3400.0,3400.0,31037.8,13136.8,2.3626606175019793,47176.0,9335.88,0.14,9666.16,49142.18,14460.22,96.3704,3400.0,40.69
2025-08-10 21:00:00,2025-08-10,21,3400.0,3400.0,30357.8,12612.8,2.4069040974248384,46791.0,9214.13,0.01,9302.92,48865.26,14460.22,80.0943,3400.0,40.69
2025-08-10 22:00:00,2025-08-10,22,3399.0,3399.0,28377.8,12186.6,2.3286068304531207,45560.0,8793.2,0.01,8706.85,47873.7,14460.22,83.5891,3400.0,40.69
2025-08-10 23:00:00,2025-08-10,23,3320.0,3320.0,27308.0,12086.5,2.2593803003350845,44178.0,8279.03,0.01,7674.65,46327.55,14460.22,86.1874,3400.0,40.69
2025-08-11 00:00:00,2025-08-11,0,3399.0,3399.0,27149.7,12590.9,2.1562954197078845,42093.0,7986.49,0.01,6548.9,44441.51,14550.0,79.5912,3400.0,40.704
2025-08-11 01:00:00,2025-08-11,1,3299.99,3299.99,26093.3,11914.8,2.1899905999261424,39889.0,7665.02,0.01,4614.47,42646.81,14550.0,72.0631,3400.0,40.704
2025-08-11 02:00:00,2025-08-11,2,3200.0,3200.0,25226.4,11625.9,2.1698449152323693,38308.0,7664.14,0.01,3253.51,41265.46,14550.0,68.8087,3400.0,40.704
2025-08-11 03:00:00,2025-08-11,3,3309.99,3309.99,24670.9,11426.6,2.159076190642886,37068.0,7609.96,0.01,2675.56,39826.96,14550.0,65.6001,3309.99,40.704
2025-08-11 04:00:00,2025-08-11,4,3100.01,3100.01,24597.6,11623.0,2.116286672975996,35980.0,7472.49,0.28,2366.97,38716.19,14550.0,68.5089,2305.0,40.704
2025-08-11 05:00:00,2025-08-11,5,2999.99,2999.99,24465.7,11915.6,2.053249521635503,35430.0,7415.43,10.37,2044.04,38120.49,14550.0,112.7028,2220.0,40.704
2025-08-11 06:00:00,2025-08-11,6,2644.34,2644.34,24583.9,12433.0,1.9773103836563983,34726.0,7563.89,356.16,1398.05,37568.5,14550.0,688.6753,2299.0,40.704
2025-08-11 07:00:00,2025-08-11,7,2644.34,2644.34,25408.5,13052.7,1.9466087476154357,36743.0,7143.53,1561.62,1224.62,40064.58,14550.0,3124.0626,1062.0,40.704
2025-08-11 08:00:00,2025-08-11,8,3359.99,3359.99,29223.4,14349.8,2.0365022509024517,43270.0,6816.62,2560.85,1758.43,46875.33,14550.0,6610.8416,3392.57,40.704
2025-08-11 09:00:00,2025-08-11,9,3359.99,3359.99,31158.3,16249.4,1.9175046463254029,47230.0,6783.63,2907.21,1734.92,50632.41,14550.0,9950.4973,3396.63,40.704
2025-08-11 10:00:00,2025-08-11,10,2900.01,2900.01,32275.4,18340.5,1.7597884463346147,49512.0,6870.06,3078.59,1671.64,53122.59,14550.0,12513.1874,2299.0,40.704
2025-08-11 11:00:00,2025-08-11,11,3063.29,3063.29,32715.9,19584.0,1.6705422794117648,51376.0,6924.97,3120.33,1544.63,54602.28,14550.0,13779.8434,2308.0,40.704
2025-08-11 12:00:00,2025-08-11,12,2798.0,2798.0,32199.7,20579.2,1.56467209609703,51033.0,7140.69,3133.91,1245.28,54242.75,14550.0,14512.5274,1921.0,40.704
2025-08-11 13:00:00,2025-08-11,13,2971.62,2971.62,33049.8,20276.0,1.6299960544486094,51501.0,7427.8,3123.36,1701.26,55837.58,14550.0,14286.9411,3290.58,40.704
2025-08-11 14:00:00,2025-08-11,14,3130.0,3130.0,33785.5,19500.7,1.7325275502930664,53604.0,7765.02,3045.34,3253.06,57010.11,14550.0,13294.5656,3290.58,40.704
2025-08-11 15:00:00,2025-08-11,15,3094.0,3094.0,33780.3,18199.8,1.8560808360531438,53582.0,7890.75,2878.6,4334.88,56577.97,14550.0,11248.9643,3290.58,40.704
2025-08-11 16:00:00,2025-08-11,16,3150.01,3150.01,34048.6,16475.2,2.066657764397397,53308.0,8318.26,2602.17,5708.87,56490.61,14550.0,8516.8206,3400.0,40.704
2025-08-11 17:00:00,2025-08-11,17,3357.53,3357.53,34444.9,14590.2,2.3608243889734206,52425.0,8522.16,1981.64,7242.9,55387.22,14550.0,4847.2447,3396.63,40.704
2025-08-11 18:00:00,2025-08-11,18,3399.0,3399.0,34575.8,13316.6,2.5964435366384815,50512.0,8732.65,752.01,8894.37,54028.08,14550.0,1754.8315,3400.0,40.704
2025-08-11 19:00:00,2025-08-11,19,3400.0,3400.0,34864.1,12654.5,2.755075269666917,50180.0,8753.77,58.45,10784.27,54181.49,14550.0,293.9961,3400.0,40.704
